,trial,n,epsilon,dn_epsilon,num_queries,percent_reconstructed,mechanism_error
243,1,500,1.1,10,550,0.996,0.8354555555923775
244,1,500,1.1,10,600,1.0,0.8354555555923775
245,1,500,1.1,10,650,1.0,0.8354555555923775
246,1,500,1.1,10,700,1.0,0.8354555555923775
247,1,500,1.1,10,750,1.0,0.8354555555923775
248,1,500,1.1,10,800,1.0,0.8354555555923775
249,1,500,1.1,10,850,1.0,0.8354555555923775
250,1,500,1.1,10,900,1.0,0.8354555555923775
251,1,500,1.1,10,950,1.0,0.8354555555923775
252,1,500,1.2,10,400,0.968,0.877188045497781
253,1,500,1.2,10,450,0.994,0.877188045497781
254,1,500,1.2,10,500,0.996,0.877188045497781
255,1,500,1.2,10,550,1.0,0.877188045497781
256,1,500,1.2,10,600,1.0,0.877188045497781
257,1,500,1.2,10,650,1.0,0.877188045497781
258,1,500,1.2,10,700,1.0,0.877188045497781
259,1,500,1.2,10,750,1.0,0.877188045497781
260,1,500,1.2,10,800,1.0,0.877188045497781
261,1,500,1.2,10,850,1.0,0.877188045497781
262,1,500,1.2,10,900,1.0,0.877188045497781
263,1,500,1.2,10,950,1.0,0.877188045497781
264,1,500,1.3,10,400,0.994,0.8730424690503278
265,1,500,1.3,10,450,0.996,0.8730424690503278
266,1,500,1.3,10,500,1.0,0.8730424690503278
267,1,500,1.3,10,550,1.0,0.8730424690503278
268,1,500,1.3,10,600,1.0,0.8730424690503278
269,1,500,1.3,10,650,1.0,0.8730424690503278
270,1,500,1.3,10,700,1.0,0.8730424690503278
271,1,500,1.3,10,750,1.0,0.8730424690503278
272,1,500,1.3,10,800,1.0,0.8730424690503278
273,1,500,1.3,10,850,1.0,0.8730424690503278
274,1,500,1.3,10,900,1.0,0.8730424690503278
275,1,500,1.3,10,950,1.0,0.8730424690503278
276,1,500,1.4,10,400,1.0,0.69575049256658
277,1,500,1.4,10,450,0.998,0.69575049256658
278,1,500,1.4,10,500,1.0,0.69575049256658
279,1,500,1.4,10,550,1.0,0.69575049256658
280,1,500,1.4,10,600,1.0,0.69575049256658
281,1,500,1.4,10,650,1.0,0.69575049256658
282,1,500,1.4,10,700,1.0,0.69575049256658
283,1,500,1.4,10,750,1.0,0.69575049256658
284,1,500,1.4,10,800,1.0,0.69575049256658
285,1,500,1.4,10,850,1.0,0.69575049256658
286,1,500,1.4,10,900,1.0,0.69575049256658
287,1,500,1.4,10,950,1.0,0.69575049256658
288,2,500,0.3,10,400,0.76,3.4077613326579246
289,2,500,0.3,10,450,0.796,3.4077613326579246
290,2,500,0.3,10,500,0.78,3.4077613326579246
291,2,500,0.3,10,550,0.798,3.4077613326579246
292,2,500,0.3,10,600,0.8220000000000001,3.4077613326579246
293,2,500,0.3,10,650,0.836,3.4077613326579246
294,2,500,0.3,10,700,0.86,3.4077613326579246
295,2,500,0.3,10,750,0.886,3.4077613326579246
296,2,500,0.3,10,800,0.872,3.4077613326579246
297,2,500,0.3,10,850,0.884,3.4077613326579246
298,2,500,0.3,10,900,0.914,3.4077613326579246
299,2,500,0.3,10,950,0.902,3.4077613326579246
300,2,500,0.4,10,400,0.8140000000000001,2.4776645082641346
301,2,500,0.4,10,450,0.8200000000000001,2.4776645082641346
302,2,500,0.4,10,500,0.89,2.4776645082641346
303,2,500,0.4,10,550,0.878,2.4776645082641346
304,2,500,0.4,10,600,0.892,2.4776645082641346
305,2,500,0.4,10,650,0.918,2.4776645082641346
306,2,500,0.4,10,700,0.92,2.4776645082641346
307,2,500,0.4,10,750,0.962,2.4776645082641346
308,2,500,0.4,10,800,0.946,2.4776645082641346
309,2,500,0.4,10,850,0.956,2.4776645082641346
310,2,500,0.4,10,900,0.964,2.4776645082641346
311,2,500,0.4,10,950,0.952,2.4776645082641346
312,2,500,0.5,10,400,0.842,2.0533915807644396
313,2,500,0.5,10,450,0.852,2.0533915807644396
314,2,500,0.5,10,500,0.91,2.0533915807644396
315,2,500,0.5,10,550,0.954,2.0533915807644396
316,2,500,0.5,10,600,0.922,2.0533915807644396
317,2,500,0.5,10,650,0.974,2.0533915807644396
318,2,500,0.5,10,700,0.96,2.0533915807644396
319,2,500,0.5,10,750,0.95,2.0533915807644396
320,2,500,0.5,10,800,0.98,2.0533915807644396
321,2,500,0.5,10,850,0.986,2.0533915807644396
322,2,500,0.5,10,900,0.994,2.0533915807644396
323,2,500,0.5,10,950,0.99,2.0533915807644396
324,2,500,0.6,10,400,0.846,1.737101990674837
325,2,500,0.6,10,450,0.886,1.737101990674837
326,2,500,0.6,10,500,0.952,1.737101990674837
327,2,500,0.6,10,550,0.974,1.737101990674837
328,2,500,0.6,10,600,0.978,1.737101990674837
329,2,500,0.6,10,650,0.982,1.737101990674837
330,2,500,0.6,10,700,0.984,1.737101990674837
331,2,500,0.6,10,750,0.988,1.737101990674837
332,2,500,0.6,10,800,1.0,1.737101990674837
333,2,500,0.6,10,850,0.992,1.737101990674837
334,2,500,0.6,10,900,0.998,1.737101990674837
335,2,500,0.6,10,950,1.0,1.737101990674837
336,2,500,0.7,10,400,0.9299999999999999,1.4838051726009434
337,2,500,0.7,10,450,0.964,1.4838051726009434
338,2,500,0.7,10,500,0.94,1.4838051726009434
339,2,500,0.7,10,550,0.968,1.4838051726009434
340,2,500,0.7,10,600,0.982,1.4838051726009434
341,2,500,0.7,10,650,0.988,1.4838051726009434
342,2,500,0.7,10,700,0.998,1.4838051726009434
343,2,500,0.7,10,750,0.998,1.4838051726009434
344,2,500,0.7,10,800,0.99,1.4838051726009434
345,2,500,0.7,10,850,1.0,1.4838051726009434
346,2,500,0.7,10,900,0.998,1.4838051726009434
347,2,500,0.7,10,950,1.0,1.4838051726009434
348,2,500,0.8,10,400,0.97,1.3235203688363433
349,2,500,0.8,10,450,0.98,1.3235203688363433
350,2,500,0.8,10,500,0.97,1.3235203688363433
351,2,500,0.8,10,550,0.996,1.3235203688363433
352,2,500,0.8,10,600,0.996,1.3235203688363433
353,2,500,0.8,10,650,1.0,1.3235203688363433
354,2,500,0.8,10,700,1.0,1.3235203688363433
355,2,500,0.8,10,750,1.0,1.3235203688363433
356,2,500,0.8,10,800,1.0,1.3235203688363433
357,2,500,0.8,10,850,0.998,1.3235203688363433
358,2,500,0.8,10,900,1.0,1.3235203688363433
359,2,500,0.8,10,950,1.0,1.3235203688363433
360,2,500,0.9,10,400,0.984,1.0400528622627094
361,2,500,0.9,10,450,0.992,1.0400528622627094
362,2,500,0.9,10,500,0.976,1.0400528622627094
363,2,500,0.9,10,550,0.994,1.0400528622627094
364,2,500,0.9,10,600,1.0,1.0400528622627094
365,2,500,0.9,10,650,1.0,1.0400528622627094
366,2,500,0.9,10,700,1.0,1.0400528622627094
367,2,500,0.9,10,750,1.0,1.0400528622627094
368,2,500,0.9,10,800,1.0,1.0400528622627094
369,2,500,0.9,10,850,1.0,1.0400528622627094
370,2,500,0.9,10,900,1.0,1.0400528622627094
371,2,500,0.9,10,950,1.0,1.0400528622627094
372,2,500,1.0,10,400,0.984,1.076948644844728
373,2,500,1.0,10,450,0.992,1.076948644844728
374,2,500,1.0,10,500,0.992,1.076948644844728
375,2,500,1.0,10,550,0.998,1.076948644844728
376,2,500,1.0,10,600,1.0,1.076948644844728
377,2,500,1.0,10,650,0.998,1.076948644844728
378,2,500,1.0,10,700,1.0,1.076948644844728
379,2,500,1.0,10,750,1.0,1.076948644844728
380,2,500,1.0,10,800,1.0,1.076948644844728
381,2,500,1.0,10,850,1.0,1.076948644844728
382,2,500,1.0,10,900,1.0,1.076948644844728
383,2,500,1.0,10,950,1.0,1.076948644844728
384,2,500,1.1,10,400,0.97,1.0802529958203377
385,2,500,1.1,10,450,0.992,1.0802529958203377
386,2,500,1.1,10,500,1.0,1.0802529958203377
387,2,500,1.1,10,550,1.0,1.0802529958203377
388,2,500,1.1,10,600,1.0,1.0802529958203377
389,2,500,1.1,10,650,1.0,1.0802529958203377
390,2,500,1.1,10,700,1.0,1.0802529958203377
391,2,500,1.1,10,750,1.0,1.0802529958203377
392,2,500,1.1,10,800,1.0,1.0802529958203377
393,2,500,1.1,10,850,1.0,1.0802529958203377
394,2,500,1.1,10,900,1.0,1.0802529958203377
395,2,500,1.1,10,950,1.0,1.0802529958203377
396,2,500,1.2,10,400,0.974,0.8107496258233602
397,2,500,1.2,10,450,0.998,0.8107496258233602
398,2,500,1.2,10,500,1.0,0.8107496258233602
399,2,500,1.2,10,550,1.0,0.8107496258233602
400,2,500,1.2,10,600,1.0,0.8107496258233602
401,2,500,1.2,10,650,1.0,0.8107496258233602
402,2,500,1.2,10,700,1.0,0.8107496258233602
403,2,500,1.2,10,750,1.0,0.8107496258233602
404,2,500,1.2,10,800,1.0,0.8107496258233602
405,2,500,1.2,10,850,1.0,0.8107496258233602
406,2,500,1.2,10,900,1.0,0.8107496258233602
407,2,500,1.2,10,950,1.0,0.8107496258233602
408,2,500,1.3,10,400,0.996,0.7524446346558316
409,2,500,1.3,10,450,1.0,0.7524446346558316
410,2,500,1.3,10,500,0.998,0.7524446346558316
411,2,500,1.3,10,550,0.998,0.7524446346558316
412,2,500,1.3,10,600,1.0,0.7524446346558316
413,2,500,1.3,10,650,1.0,0.7524446346558316
414,2,500,1.3,10,700,1.0,0.7524446346558316
415,2,500,1.3,10,750,1.0,0.7524446346558316
416,2,500,1.3,10,800,1.0,0.7524446346558316
417,2,500,1.3,10,850,1.0,0.7524446346558316
418,2,500,1.3,10,900,1.0,0.7524446346558316
419,2,500,1.3,10,950,1.0,0.7524446346558316
420,2,500,1.4,10,400,0.996,0.7989559348843686
421,2,500,1.4,10,450,1.0,0.7989559348843686
